# Log Net Income (lower edge), Log Net Income (upper edge), Log Liq Wealth (lower edge), Log Liq Wealth (upper edge), Probability
8.364042011922063, 8.520242229232842, 0.0, 0.8204336763261063, 0.0
8.364042011922063, 8.520242229232842, 0.8204336763261063, 1.6408673526522126, 0.0
8.364042011922063, 8.520242229232842, 1.6408673526522126, 2.461301028978319, 0.0
8.364042011922063, 8.520242229232842, 2.461301028978319, 3.2817347053044252, 0.054635360493759326
8.364042011922063, 8.520242229232842, 3.2817347053044252, 4.102168381630531, 0.0
8.364042011922063, 8.520242229232842, 4.102168381630531, 4.922602057956638, 0.0
8.364042011922063, 8.520242229232842, 4.922602057956638, 5.743035734282744, 0.052947673592888746
8.364042011922063, 8.520242229232842, 5.743035734282744, 6.5634694106088505, 0.03734217818696076
8.364042011922063, 8.520242229232842, 6.5634694106088505, 7.383903086934957, 0.013099596406647667
8.364042011922063, 8.520242229232842, 7.383903086934957, 8.204336763261063, 0.13024215927387572
8.364042011922063, 8.520242229232842, 8.204336763261063, 9.024770439587169, 0.19217534802848513
8.364042011922063, 8.520242229232842, 9.024770439587169, 9.845204115913276, 0.0078980719662945
8.364042011922063, 8.520242229232842, 9.845204115913276, 10.665637792239382, 0.0630440768978788
8.364042011922063, 8.520242229232842, 10.665637792239382, 11.486071468565488, 0.18772557781553706
8.364042011922063, 8.520242229232842, 11.486071468565488, 12.306505144891595, 0.12910125387481042
8.364042011922063, 8.520242229232842, 12.306505144891595, 13.126938821217701, 0.11524556627160716
8.364042011922063, 8.520242229232842, 13.126938821217701, 13.947372497543807, 0.008677319173367453
8.364042011922063, 8.520242229232842, 13.947372497543807, 14.767806173869914, 0.007865818017887317
8.364042011922063, 8.520242229232842, 14.767806173869914, 15.58823985019602, 0.0
8.364042011922063, 8.520242229232842, 15.58823985019602, 16.408673526522126, 0.0
8.520242229232842, 8.676442446543623, 0.0, 0.8204336763261063, 0.040451320625592715
8.520242229232842, 8.676442446543623, 0.8204336763261063, 1.6408673526522126, 0.0
8.520242229232842, 8.676442446543623, 1.6408673526522126, 2.461301028978319, 0.0
8.520242229232842, 8.676442446543623, 2.461301028978319, 3.2817347053044252, 0.04562884940482057
8.520242229232842, 8.676442446543623, 3.2817347053044252, 4.102168381630531, 0.0
8.520242229232842, 8.676442446543623, 4.102168381630531, 4.922602057956638, 0.0
8.520242229232842, 8.676442446543623, 4.922602057956638, 5.743035734282744, 0.0
8.520242229232842, 8.676442446543623, 5.743035734282744, 6.5634694106088505, 0.021718226995139155
8.520242229232842, 8.676442446543623, 6.5634694106088505, 7.383903086934957, 0.042530653005077836
8.520242229232842, 8.676442446543623, 7.383903086934957, 8.204336763261063, 0.0973834117082389
8.520242229232842, 8.676442446543623, 8.204336763261063, 9.024770439587169, 0.036861352320320534
8.520242229232842, 8.676442446543623, 9.024770439587169, 9.845204115913276, 0.1777134311853627
8.520242229232842, 8.676442446543623, 9.845204115913276, 10.665637792239382, 0.08152504120449407
8.520242229232842, 8.676442446543623, 10.665637792239382, 11.486071468565488, 0.25091836139686735
8.520242229232842, 8.676442446543623, 11.486071468565488, 12.306505144891595, 0.12098467862381256
8.520242229232842, 8.676442446543623, 12.306505144891595, 13.126938821217701, 0.07308725412567134
8.520242229232842, 8.676442446543623, 13.126938821217701, 13.947372497543807, 0.011197419404602244
8.520242229232842, 8.676442446543623, 13.947372497543807, 14.767806173869914, 0.0
8.520242229232842, 8.676442446543623, 14.767806173869914, 15.58823985019602, 0.0
8.520242229232842, 8.676442446543623, 15.58823985019602, 16.408673526522126, 0.0
8.676442446543623, 8.832642663854402, 0.0, 0.8204336763261063, 0.0
8.676442446543623, 8.832642663854402, 0.8204336763261063, 1.6408673526522126, 0.0
8.676442446543623, 8.832642663854402, 1.6408673526522126, 2.461301028978319, 0.0
8.676442446543623, 8.832642663854402, 2.461301028978319, 3.2817347053044252, 0.028869592505425753
8.676442446543623, 8.832642663854402, 3.2817347053044252, 4.102168381630531, 0.0
8.676442446543623, 8.832642663854402, 4.102168381630531, 4.922602057956638, 0.0
8.676442446543623, 8.832642663854402, 4.922602057956638, 5.743035734282744, 0.015162828180009705
8.676442446543623, 8.832642663854402, 5.743035734282744, 6.5634694106088505, 0.04416867369376106
8.676442446543623, 8.832642663854402, 6.5634694106088505, 7.383903086934957, 0.06736052994823716
8.676442446543623, 8.832642663854402, 7.383903086934957, 8.204336763261063, 0.06402586690267957
8.676442446543623, 8.832642663854402, 8.204336763261063, 9.024770439587169, 0.06710650274014986
8.676442446543623, 8.832642663854402, 9.024770439587169, 9.845204115913276, 0.122350344059576
8.676442446543623, 8.832642663854402, 9.845204115913276, 10.665637792239382, 0.15494096229151502
8.676442446543623, 8.832642663854402, 10.665637792239382, 11.486071468565488, 0.2205013972930947
8.676442446543623, 8.832642663854402, 11.486071468565488, 12.306505144891595, 0.12086390629513967
8.676442446543623, 8.832642663854402, 12.306505144891595, 13.126938821217701, 0.06500820475003014
8.676442446543623, 8.832642663854402, 13.126938821217701, 13.947372497543807, 0.02239467433570417
8.676442446543623, 8.832642663854402, 13.947372497543807, 14.767806173869914, 0.005644620399019368
8.676442446543623, 8.832642663854402, 14.767806173869914, 15.58823985019602, 0.0016018966056579244
8.676442446543623, 8.832642663854402, 15.58823985019602, 16.408673526522126, 0.0
8.832642663854402, 8.988842881165183, 0.0, 0.8204336763261063, 0.0
8.832642663854402, 8.988842881165183, 0.8204336763261063, 1.6408673526522126, 0.0
8.832642663854402, 8.988842881165183, 1.6408673526522126, 2.461301028978319, 0.010134396778140223
8.832642663854402, 8.988842881165183, 2.461301028978319, 3.2817347053044252, 0.015033454181258812
8.832642663854402, 8.988842881165183, 3.2817347053044252, 4.102168381630531, 0.05030908239979382
8.832642663854402, 8.988842881165183, 4.102168381630531, 4.922602057956638, 0.021175436946805837
8.832642663854402, 8.988842881165183, 4.922602057956638, 5.743035734282744, 0.020952532486586864
8.832642663854402, 8.988842881165183, 5.743035734282744, 6.5634694106088505, 0.059378194065648614
8.832642663854402, 8.988842881165183, 6.5634694106088505, 7.383903086934957, 0.046643334311557975
8.832642663854402, 8.988842881165183, 7.383903086934957, 8.204336763261063, 0.02231351116147063
8.832642663854402, 8.988842881165183, 8.204336763261063, 9.024770439587169, 0.22859729083411515
8.832642663854402, 8.988842881165183, 9.024770439587169, 9.845204115913276, 0.08994286841163457
8.832642663854402, 8.988842881165183, 9.845204115913276, 10.665637792239382, 0.12383010668842194
8.832642663854402, 8.988842881165183, 10.665637792239382, 11.486071468565488, 0.15261712415007891
8.832642663854402, 8.988842881165183, 11.486071468565488, 12.306505144891595, 0.09104536653916494
8.832642663854402, 8.988842881165183, 12.306505144891595, 13.126938821217701, 0.05848138175937407
8.832642663854402, 8.988842881165183, 13.126938821217701, 13.947372497543807, 0.005995544657383979
8.832642663854402, 8.988842881165183, 13.947372497543807, 14.767806173869914, 0.0003029626686966434
8.832642663854402, 8.988842881165183, 14.767806173869914, 15.58823985019602, 0.003247411959867029
8.832642663854402, 8.988842881165183, 15.58823985019602, 16.408673526522126, 0.0
8.988842881165183, 9.145043098475963, 0.0, 0.8204336763261063, 0.019809376940020614
8.988842881165183, 9.145043098475963, 0.8204336763261063, 1.6408673526522126, 0.0
8.988842881165183, 9.145043098475963, 1.6408673526522126, 2.461301028978319, 0.0
8.988842881165183, 9.145043098475963, 2.461301028978319, 3.2817347053044252, 0.0009541876952735603
8.988842881165183, 9.145043098475963, 3.2817347053044252, 4.102168381630531, 0.0
8.988842881165183, 9.145043098475963, 4.102168381630531, 4.922602057956638, 0.03002478553350126
8.988842881165183, 9.145043098475963, 4.922602057956638, 5.743035734282744, 0.0799972456651046
8.988842881165183, 9.145043098475963, 5.743035734282744, 6.5634694106088505, 0.054742562584144186
8.988842881165183, 9.145043098475963, 6.5634694106088505, 7.383903086934957, 0.054789145850987535
8.988842881165183, 9.145043098475963, 7.383903086934957, 8.204336763261063, 0.0986897192556866
8.988842881165183, 9.145043098475963, 8.204336763261063, 9.024770439587169, 0.0752653623007849
8.988842881165183, 9.145043098475963, 9.024770439587169, 9.845204115913276, 0.12695681577180898
8.988842881165183, 9.145043098475963, 9.845204115913276, 10.665637792239382, 0.14339566543036553
8.988842881165183, 9.145043098475963, 10.665637792239382, 11.486071468565488, 0.13866591806399506
8.988842881165183, 9.145043098475963, 11.486071468565488, 12.306505144891595, 0.10347180242333061
8.988842881165183, 9.145043098475963, 12.306505144891595, 13.126938821217701, 0.05272743233954561
8.988842881165183, 9.145043098475963, 13.126938821217701, 13.947372497543807, 0.019480076782439144
8.988842881165183, 9.145043098475963, 13.947372497543807, 14.767806173869914, 0.0010299033630117012
8.988842881165183, 9.145043098475963, 14.767806173869914, 15.58823985019602, 0.0
8.988842881165183, 9.145043098475963, 15.58823985019602, 16.408673526522126, 0.0
9.145043098475963, 9.301243315786742, 0.0, 0.8204336763261063, 0.0
9.145043098475963, 9.301243315786742, 0.8204336763261063, 1.6408673526522126, 0.0
9.145043098475963, 9.301243315786742, 1.6408673526522126, 2.461301028978319, 0.0
9.145043098475963, 9.301243315786742, 2.461301028978319, 3.2817347053044252, 0.0014250053598497958
9.145043098475963, 9.301243315786742, 3.2817347053044252, 4.102168381630531, 0.004546746106607564
9.145043098475963, 9.301243315786742, 4.102168381630531, 4.922602057956638, 0.005033833982683144
9.145043098475963, 9.301243315786742, 4.922602057956638, 5.743035734282744, 0.07897767575021684
9.145043098475963, 9.301243315786742, 5.743035734282744, 6.5634694106088505, 0.043159504284332045
9.145043098475963, 9.301243315786742, 6.5634694106088505, 7.383903086934957, 0.09769364129480045
9.145043098475963, 9.301243315786742, 7.383903086934957, 8.204336763261063, 0.05510327622629012
9.145043098475963, 9.301243315786742, 8.204336763261063, 9.024770439587169, 0.09402972235547202
9.145043098475963, 9.301243315786742, 9.024770439587169, 9.845204115913276, 0.12267613905664321
9.145043098475963, 9.301243315786742, 9.845204115913276, 10.665637792239382, 0.13950732504317057
9.145043098475963, 9.301243315786742, 10.665637792239382, 11.486071468565488, 0.15271537652664927
9.145043098475963, 9.301243315786742, 11.486071468565488, 12.306505144891595, 0.12258802158937813
9.145043098475963, 9.301243315786742, 12.306505144891595, 13.126938821217701, 0.05406663336430775
9.145043098475963, 9.301243315786742, 13.126938821217701, 13.947372497543807, 0.019234057826361964
9.145043098475963, 9.301243315786742, 13.947372497543807, 14.767806173869914, 0.008209614789609241
9.145043098475963, 9.301243315786742, 14.767806173869914, 15.58823985019602, 0.001033426443627943
9.145043098475963, 9.301243315786742, 15.58823985019602, 16.408673526522126, 0.0
9.301243315786742, 9.457443533097523, 0.0, 0.8204336763261063, 0.0
9.301243315786742, 9.457443533097523, 0.8204336763261063, 1.6408673526522126, 0.0
9.301243315786742, 9.457443533097523, 1.6408673526522126, 2.461301028978319, 0.0036733307698257685
9.301243315786742, 9.457443533097523, 2.461301028978319, 3.2817347053044252, 0.0
9.301243315786742, 9.457443533097523, 3.2817347053044252, 4.102168381630531, 0.014315026010576291
9.301243315786742, 9.457443533097523, 4.102168381630531, 4.922602057956638, 0.002983011978189951
9.301243315786742, 9.457443533097523, 4.922602057956638, 5.743035734282744, 0.019358501102755613
9.301243315786742, 9.457443533097523, 5.743035734282744, 6.5634694106088505, 0.08206219245234346
9.301243315786742, 9.457443533097523, 6.5634694106088505, 7.383903086934957, 0.05371548472335564
9.301243315786742, 9.457443533097523, 7.383903086934957, 8.204336763261063, 0.06066470120048841
9.301243315786742, 9.457443533097523, 8.204336763261063, 9.024770439587169, 0.1041785619586663
9.301243315786742, 9.457443533097523, 9.024770439587169, 9.845204115913276, 0.12676113506867762
9.301243315786742, 9.457443533097523, 9.845204115913276, 10.665637792239382, 0.20283946054036586
9.301243315786742, 9.457443533097523, 10.665637792239382, 11.486071468565488, 0.14439925050777366
9.301243315786742, 9.457443533097523, 11.486071468565488, 12.306505144891595, 0.09135214200107408
9.301243315786742, 9.457443533097523, 12.306505144891595, 13.126938821217701, 0.07041503492518714
9.301243315786742, 9.457443533097523, 13.126938821217701, 13.947372497543807, 0.0177691026634717
9.301243315786742, 9.457443533097523, 13.947372497543807, 14.767806173869914, 0.005513064097248545
9.301243315786742, 9.457443533097523, 14.767806173869914, 15.58823985019602, 0.0
9.301243315786742, 9.457443533097523, 15.58823985019602, 16.408673526522126, 0.0
9.457443533097523, 9.613643750408302, 0.0, 0.8204336763261063, 0.0038823873855029535
9.457443533097523, 9.613643750408302, 0.8204336763261063, 1.6408673526522126, 0.0
9.457443533097523, 9.613643750408302, 1.6408673526522126, 2.461301028978319, 0.015203212421724458
9.457443533097523, 9.613643750408302, 2.461301028978319, 3.2817347053044252, 0.0
9.457443533097523, 9.613643750408302, 3.2817347053044252, 4.102168381630531, 0.0
9.457443533097523, 9.613643750408302, 4.102168381630531, 4.922602057956638, 0.01639563599776569
9.457443533097523, 9.613643750408302, 4.922602057956638, 5.743035734282744, 0.018825417069281765
9.457443533097523, 9.613643750408302, 5.743035734282744, 6.5634694106088505, 0.03931559320830565
9.457443533097523, 9.613643750408302, 6.5634694106088505, 7.383903086934957, 0.08163618745637394
9.457443533097523, 9.613643750408302, 7.383903086934957, 8.204336763261063, 0.11297782322929657
9.457443533097523, 9.613643750408302, 8.204336763261063, 9.024770439587169, 0.1027843853315249
9.457443533097523, 9.613643750408302, 9.024770439587169, 9.845204115913276, 0.15425347659386363
9.457443533097523, 9.613643750408302, 9.845204115913276, 10.665637792239382, 0.13433040646511968
9.457443533097523, 9.613643750408302, 10.665637792239382, 11.486071468565488, 0.1431499966711202
9.457443533097523, 9.613643750408302, 11.486071468565488, 12.306505144891595, 0.10446386190295334
9.457443533097523, 9.613643750408302, 12.306505144891595, 13.126938821217701, 0.056162131753969
9.457443533097523, 9.613643750408302, 13.126938821217701, 13.947372497543807, 0.013639319276470193
9.457443533097523, 9.613643750408302, 13.947372497543807, 14.767806173869914, 0.0029801652367279683
9.457443533097523, 9.613643750408302, 14.767806173869914, 15.58823985019602, 0.0
9.457443533097523, 9.613643750408302, 15.58823985019602, 16.408673526522126, 0.0
9.613643750408302, 9.769843967719083, 0.0, 0.8204336763261063, 0.004631186939601388
9.613643750408302, 9.769843967719083, 0.8204336763261063, 1.6408673526522126, 0.0026277395696804925
9.613643750408302, 9.769843967719083, 1.6408673526522126, 2.461301028978319, 0.0013300005269861967
9.613643750408302, 9.769843967719083, 2.461301028978319, 3.2817347053044252, 0.004704322261403422
9.613643750408302, 9.769843967719083, 3.2817347053044252, 4.102168381630531, 0.006985318388614364
9.613643750408302, 9.769843967719083, 4.102168381630531, 4.922602057956638, 0.007374075012477034
9.613643750408302, 9.769843967719083, 4.922602057956638, 5.743035734282744, 0.015315626983626943
9.613643750408302, 9.769843967719083, 5.743035734282744, 6.5634694106088505, 0.02977291990586779
9.613643750408302, 9.769843967719083, 6.5634694106088505, 7.383903086934957, 0.0585315598868362
9.613643750408302, 9.769843967719083, 7.383903086934957, 8.204336763261063, 0.10396206519568647
9.613643750408302, 9.769843967719083, 8.204336763261063, 9.024770439587169, 0.1206718242943595
9.613643750408302, 9.769843967719083, 9.024770439587169, 9.845204115913276, 0.15740141501633803
9.613643750408302, 9.769843967719083, 9.845204115913276, 10.665637792239382, 0.15663553179582237
9.613643750408302, 9.769843967719083, 10.665637792239382, 11.486071468565488, 0.14493174222639363
9.613643750408302, 9.769843967719083, 11.486071468565488, 12.306505144891595, 0.11676165075714812
9.613643750408302, 9.769843967719083, 12.306505144891595, 13.126938821217701, 0.05032763365648872
9.613643750408302, 9.769843967719083, 13.126938821217701, 13.947372497543807, 0.014924688748756042
9.613643750408302, 9.769843967719083, 13.947372497543807, 14.767806173869914, 0.0029583677323167254
9.613643750408302, 9.769843967719083, 14.767806173869914, 15.58823985019602, 0.0
9.613643750408302, 9.769843967719083, 15.58823985019602, 16.408673526522126, 0.00015233110159634
9.769843967719083, 9.926044185029863, 0.0, 0.8204336763261063, 0.0052413103713001286
9.769843967719083, 9.926044185029863, 0.8204336763261063, 1.6408673526522126, 0.0022689064820424747
9.769843967719083, 9.926044185029863, 1.6408673526522126, 2.461301028978319, 0.002527671747532697
9.769843967719083, 9.926044185029863, 2.461301028978319, 3.2817347053044252, 0.005255280887037881
9.769843967719083, 9.926044185029863, 3.2817347053044252, 4.102168381630531, 0.0015605976250307625
9.769843967719083, 9.926044185029863, 4.102168381630531, 4.922602057956638, 0.0051501104302545744
9.769843967719083, 9.926044185029863, 4.922602057956638, 5.743035734282744, 0.005985956004078245
9.769843967719083, 9.926044185029863, 5.743035734282744, 6.5634694106088505, 0.05329670106652128
9.769843967719083, 9.926044185029863, 6.5634694106088505, 7.383903086934957, 0.05292670299184406
9.769843967719083, 9.926044185029863, 7.383903086934957, 8.204336763261063, 0.0696408066484123
9.769843967719083, 9.926044185029863, 8.204336763261063, 9.024770439587169, 0.0994214756127931
9.769843967719083, 9.926044185029863, 9.024770439587169, 9.845204115913276, 0.14658645487011124
9.769843967719083, 9.926044185029863, 9.845204115913276, 10.665637792239382, 0.17715865700934383
9.769843967719083, 9.926044185029863, 10.665637792239382, 11.486071468565488, 0.14268143922940008
9.769843967719083, 9.926044185029863, 11.486071468565488, 12.306505144891595, 0.1337625874424991
9.769843967719083, 9.926044185029863, 12.306505144891595, 13.126938821217701, 0.06660394242807686
9.769843967719083, 9.926044185029863, 13.126938821217701, 13.947372497543807, 0.024062352854852156
9.769843967719083, 9.926044185029863, 13.947372497543807, 14.767806173869914, 0.005869046298869211
9.769843967719083, 9.926044185029863, 14.767806173869914, 15.58823985019602, 0.0
9.769843967719083, 9.926044185029863, 15.58823985019602, 16.408673526522126, 0.0
9.926044185029863, 10.082244402340642, 0.0, 0.8204336763261063, 0.0015122639420401373
9.926044185029863, 10.082244402340642, 0.8204336763261063, 1.6408673526522126, 0.0019111047195270756
9.926044185029863, 10.082244402340642, 1.6408673526522126, 2.461301028978319, 0.006424518056305081
9.926044185029863, 10.082244402340642, 2.461301028978319, 3.2817347053044252, 0.010961167200778905
9.926044185029863, 10.082244402340642, 3.2817347053044252, 4.102168381630531, 0.0016113646655138742
9.926044185029863, 10.082244402340642, 4.102168381630531, 4.922602057956638, 0.0
9.926044185029863, 10.082244402340642, 4.922602057956638, 5.743035734282744, 0.01681806318042869
9.926044185029863, 10.082244402340642, 5.743035734282744, 6.5634694106088505, 0.04045757989147533
9.926044185029863, 10.082244402340642, 6.5634694106088505, 7.383903086934957, 0.0680758792843861
9.926044185029863, 10.082244402340642, 7.383903086934957, 8.204336763261063, 0.09498342654745699
9.926044185029863, 10.082244402340642, 8.204336763261063, 9.024770439587169, 0.10277221623538288
9.926044185029863, 10.082244402340642, 9.024770439587169, 9.845204115913276, 0.12856755544867254
9.926044185029863, 10.082244402340642, 9.845204115913276, 10.665637792239382, 0.14761569468044622
9.926044185029863, 10.082244402340642, 10.665637792239382, 11.486071468565488, 0.16134726656423307
9.926044185029863, 10.082244402340642, 11.486071468565488, 12.306505144891595, 0.11228982835110622
9.926044185029863, 10.082244402340642, 12.306505144891595, 13.126938821217701, 0.07700477567779329
9.926044185029863, 10.082244402340642, 13.126938821217701, 13.947372497543807, 0.025001819554100035
9.926044185029863, 10.082244402340642, 13.947372497543807, 14.767806173869914, 0.0019018942943226584
9.926044185029863, 10.082244402340642, 14.767806173869914, 15.58823985019602, 0.0007435817060308427
9.926044185029863, 10.082244402340642, 15.58823985019602, 16.408673526522126, 0.0
10.082244402340642, 10.238444619651423, 0.0, 0.8204336763261063, 0.0
10.082244402340642, 10.238444619651423, 0.8204336763261063, 1.6408673526522126, 0.0020943821236655722
10.082244402340642, 10.238444619651423, 1.6408673526522126, 2.461301028978319, 0.0
10.082244402340642, 10.238444619651423, 2.461301028978319, 3.2817347053044252, 0.004711694553629596
10.082244402340642, 10.238444619651423, 3.2817347053044252, 4.102168381630531, 0.007901748131620139
10.082244402340642, 10.238444619651423, 4.102168381630531, 4.922602057956638, 0.0007747007579322672
10.082244402340642, 10.238444619651423, 4.922602057956638, 5.743035734282744, 0.004191124142134336
10.082244402340642, 10.238444619651423, 5.743035734282744, 6.5634694106088505, 0.009075440865667181
10.082244402340642, 10.238444619651423, 6.5634694106088505, 7.383903086934957, 0.03183519026784819
10.082244402340642, 10.238444619651423, 7.383903086934957, 8.204336763261063, 0.07335480636530149
10.082244402340642, 10.238444619651423, 8.204336763261063, 9.024770439587169, 0.09100035069675055
10.082244402340642, 10.238444619651423, 9.024770439587169, 9.845204115913276, 0.12421798846750447
10.082244402340642, 10.238444619651423, 9.845204115913276, 10.665637792239382, 0.16389253103761595
10.082244402340642, 10.238444619651423, 10.665637792239382, 11.486071468565488, 0.15892782136050884
10.082244402340642, 10.238444619651423, 11.486071468565488, 12.306505144891595, 0.15068989788816933
10.082244402340642, 10.238444619651423, 12.306505144891595, 13.126938821217701, 0.13245608943434975
10.082244402340642, 10.238444619651423, 13.126938821217701, 13.947372497543807, 0.038608960201728666
10.082244402340642, 10.238444619651423, 13.947372497543807, 14.767806173869914, 0.005456013140519243
10.082244402340642, 10.238444619651423, 14.767806173869914, 15.58823985019602, 0.0008112605650543851
10.082244402340642, 10.238444619651423, 15.58823985019602, 16.408673526522126, 0.0
10.238444619651423, 10.394644836962202, 0.0, 0.8204336763261063, 0.0007922910690366233
10.238444619651423, 10.394644836962202, 0.8204336763261063, 1.6408673526522126, 0.0
10.238444619651423, 10.394644836962202, 1.6408673526522126, 2.461301028978319, 0.0
10.238444619651423, 10.394644836962202, 2.461301028978319, 3.2817347053044252, 0.0
10.238444619651423, 10.394644836962202, 3.2817347053044252, 4.102168381630531, 0.0
10.238444619651423, 10.394644836962202, 4.102168381630531, 4.922602057956638, 0.011140067822680245
