# Log Net Income (lower edge), Log Net Income (upper edge), Log Net Wealth (lower edge), Log Net Wealth (upper edge), Probability
10.238444619651423, 10.394644836962202, 5.743035734282744, 6.5634694106088505, 0.04784767723737308
10.238444619651423, 10.394644836962202, 6.5634694106088505, 7.383903086934957, 0.10432693297329211
10.238444619651423, 10.394644836962202, 7.383903086934957, 8.204336763261063, 0.05551184055521138
10.238444619651423, 10.394644836962202, 8.204336763261063, 9.024770439587169, 0.09926690422204837
10.238444619651423, 10.394644836962202, 9.024770439587169, 9.845204115913276, 0.13917967984805918
10.238444619651423, 10.394644836962202, 9.845204115913276, 10.665637792239382, 0.17418989656805858
10.238444619651423, 10.394644836962202, 10.665637792239382, 11.486071468565488, 0.15713838924475035
10.238444619651423, 10.394644836962202, 11.486071468565488, 12.306505144891595, 0.11105410926953309
10.238444619651423, 10.394644836962202, 12.306505144891595, 13.126938821217701, 0.06385973894020601
10.238444619651423, 10.394644836962202, 13.126938821217701, 13.947372497543807, 0.016061577743210452
10.238444619651423, 10.394644836962202, 13.947372497543807, 14.767806173869914, 0.002426489466981987
10.238444619651423, 10.394644836962202, 14.767806173869914, 15.58823985019602, 0.0001960297529809728
10.238444619651423, 10.394644836962202, 15.58823985019602, 16.408673526522126, 0.0
10.394644836962202, 10.550845054272983, 0.0, 0.8204336763261063, 0.0
10.394644836962202, 10.550845054272983, 0.8204336763261063, 1.6408673526522126, 0.0
10.394644836962202, 10.550845054272983, 1.6408673526522126, 2.461301028978319, 0.0
10.394644836962202, 10.550845054272983, 2.461301028978319, 3.2817347053044252, 0.00806072477393131
10.394644836962202, 10.550845054272983, 3.2817347053044252, 4.102168381630531, 0.00022284347224465478
10.394644836962202, 10.550845054272983, 4.102168381630531, 4.922602057956638, 0.012699210790004157
10.394644836962202, 10.550845054272983, 4.922602057956638, 5.743035734282744, 0.013798371559613515
10.394644836962202, 10.550845054272983, 5.743035734282744, 6.5634694106088505, 0.022636727391761917
10.394644836962202, 10.550845054272983, 6.5634694106088505, 7.383903086934957, 0.03867625354959206
10.394644836962202, 10.550845054272983, 7.383903086934957, 8.204336763261063, 0.0697578851493424
10.394644836962202, 10.550845054272983, 8.204336763261063, 9.024770439587169, 0.10826378904341785
10.394644836962202, 10.550845054272983, 9.024770439587169, 9.845204115913276, 0.14327558451492062
10.394644836962202, 10.550845054272983, 9.845204115913276, 10.665637792239382, 0.2125238196422214
10.394644836962202, 10.550845054272983, 10.665637792239382, 11.486071468565488, 0.13931892707745427
10.394644836962202, 10.550845054272983, 11.486071468565488, 12.306505144891595, 0.13763601707771822
10.394644836962202, 10.550845054272983, 12.306505144891595, 13.126938821217701, 0.06670161886316549
10.394644836962202, 10.550845054272983, 13.126938821217701, 13.947372497543807, 0.02244121406648742
10.394644836962202, 10.550845054272983, 13.947372497543807, 14.767806173869914, 0.002924996743874594
10.394644836962202, 10.550845054272983, 14.767806173869914, 15.58823985019602, 0.00036684207671516296
10.394644836962202, 10.550845054272983, 15.58823985019602, 16.408673526522126, 0.0006951742075348172
10.550845054272983, 10.707045271583763, 0.0, 0.8204336763261063, 0.009288425504700376
10.550845054272983, 10.707045271583763, 0.8204336763261063, 1.6408673526522126, 0.0
10.550845054272983, 10.707045271583763, 1.6408673526522126, 2.461301028978319, 0.0
10.550845054272983, 10.707045271583763, 2.461301028978319, 3.2817347053044252, 0.0
10.550845054272983, 10.707045271583763, 3.2817347053044252, 4.102168381630531, 0.0002103813821697948
10.550845054272983, 10.707045271583763, 4.102168381630531, 4.922602057956638, 0.0046074897831456145
10.550845054272983, 10.707045271583763, 4.922602057956638, 5.743035734282744, 0.00986695568304882
10.550845054272983, 10.707045271583763, 5.743035734282744, 6.5634694106088505, 0.0504461244403017
10.550845054272983, 10.707045271583763, 6.5634694106088505, 7.383903086934957, 0.021988181431052092
10.550845054272983, 10.707045271583763, 7.383903086934957, 8.204336763261063, 0.0824675014571052
10.550845054272983, 10.707045271583763, 8.204336763261063, 9.024770439587169, 0.1450938871299023
10.550845054272983, 10.707045271583763, 9.024770439587169, 9.845204115913276, 0.14021106923613513
10.550845054272983, 10.707045271583763, 9.845204115913276, 10.665637792239382, 0.1544159922099912
10.550845054272983, 10.707045271583763, 10.665637792239382, 11.486071468565488, 0.17104536822633687
10.550845054272983, 10.707045271583763, 11.486071468565488, 12.306505144891595, 0.10408944612659596
10.550845054272983, 10.707045271583763, 12.306505144891595, 13.126938821217701, 0.07807501293530654
10.550845054272983, 10.707045271583763, 13.126938821217701, 13.947372497543807, 0.02451832030409399
10.550845054272983, 10.707045271583763, 13.947372497543807, 14.767806173869914, 0.0012762678297018424
10.550845054272983, 10.707045271583763, 14.767806173869914, 15.58823985019602, 0.00011876674216463908
10.550845054272983, 10.707045271583763, 15.58823985019602, 16.408673526522126, 0.0022808095782480666
10.707045271583763, 10.863245488894542, 0.0, 0.8204336763261063, 0.0
10.707045271583763, 10.863245488894542, 0.8204336763261063, 1.6408673526522126, 0.0
10.707045271583763, 10.863245488894542, 1.6408673526522126, 2.461301028978319, 0.0
10.707045271583763, 10.863245488894542, 2.461301028978319, 3.2817347053044252, 0.0
10.707045271583763, 10.863245488894542, 3.2817347053044252, 4.102168381630531, 0.0
10.707045271583763, 10.863245488894542, 4.102168381630531, 4.922602057956638, 0.007151690835698921
10.707045271583763, 10.863245488894542, 4.922602057956638, 5.743035734282744, 0.010479874714778022
10.707045271583763, 10.863245488894542, 5.743035734282744, 6.5634694106088505, 0.008222574432494054
10.707045271583763, 10.863245488894542, 6.5634694106088505, 7.383903086934957, 0.039539518308442406
10.707045271583763, 10.863245488894542, 7.383903086934957, 8.204336763261063, 0.06834639038922102
10.707045271583763, 10.863245488894542, 8.204336763261063, 9.024770439587169, 0.121217119084605
10.707045271583763, 10.863245488894542, 9.024770439587169, 9.845204115913276, 0.16616601469930228
10.707045271583763, 10.863245488894542, 9.845204115913276, 10.665637792239382, 0.178288906051024
10.707045271583763, 10.863245488894542, 10.665637792239382, 11.486071468565488, 0.1694736119300156
10.707045271583763, 10.863245488894542, 11.486071468565488, 12.306505144891595, 0.11493622137228203
10.707045271583763, 10.863245488894542, 12.306505144891595, 13.126938821217701, 0.08003909167481298
10.707045271583763, 10.863245488894542, 13.126938821217701, 13.947372497543807, 0.030350384731472724
10.707045271583763, 10.863245488894542, 13.947372497543807, 14.767806173869914, 0.0049516016122729
10.707045271583763, 10.863245488894542, 14.767806173869914, 15.58823985019602, 0.0006579536105469477
10.707045271583763, 10.863245488894542, 15.58823985019602, 16.408673526522126, 0.0001790465530311593
10.863245488894542, 11.019445706205323, 0.0, 0.8204336763261063, 0.0
10.863245488894542, 11.019445706205323, 0.8204336763261063, 1.6408673526522126, 0.0011315183271265183
10.863245488894542, 11.019445706205323, 1.6408673526522126, 2.461301028978319, 0.0
10.863245488894542, 11.019445706205323, 2.461301028978319, 3.2817347053044252, 0.0
10.863245488894542, 11.019445706205323, 3.2817347053044252, 4.102168381630531, 0.0010045664156417909
10.863245488894542, 11.019445706205323, 4.102168381630531, 4.922602057956638, 0.0010151658209136324
10.863245488894542, 11.019445706205323, 4.922602057956638, 5.743035734282744, 0.0021002639113619228
10.863245488894542, 11.019445706205323, 5.743035734282744, 6.5634694106088505, 0.004477172189821402
10.863245488894542, 11.019445706205323, 6.5634694106088505, 7.383903086934957, 0.007842021682906338
10.863245488894542, 11.019445706205323, 7.383903086934957, 8.204336763261063, 0.03475113605040186
10.863245488894542, 11.019445706205323, 8.204336763261063, 9.024770439587169, 0.09510340920537283
10.863245488894542, 11.019445706205323, 9.024770439587169, 9.845204115913276, 0.1544690274188087
10.863245488894542, 11.019445706205323, 9.845204115913276, 10.665637792239382, 0.1820273140939787
10.863245488894542, 11.019445706205323, 10.665637792239382, 11.486071468565488, 0.18774107944542306
10.863245488894542, 11.019445706205323, 11.486071468565488, 12.306505144891595, 0.1747333834619006
10.863245488894542, 11.019445706205323, 12.306505144891595, 13.126938821217701, 0.11233214441604715
10.863245488894542, 11.019445706205323, 13.126938821217701, 13.947372497543807, 0.03643459030050279
10.863245488894542, 11.019445706205323, 13.947372497543807, 14.767806173869914, 0.004431243376944294
10.863245488894542, 11.019445706205323, 14.767806173869914, 15.58823985019602, 0.00040596388284825757
10.863245488894542, 11.019445706205323, 15.58823985019602, 16.408673526522126, 0.0
11.019445706205323, 11.175645923516102, 0.0, 0.8204336763261063, 0.0
11.019445706205323, 11.175645923516102, 0.8204336763261063, 1.6408673526522126, 0.0
11.019445706205323, 11.175645923516102, 1.6408673526522126, 2.461301028978319, 0.0
11.019445706205323, 11.175645923516102, 2.461301028978319, 3.2817347053044252, 0.0
11.019445706205323, 11.175645923516102, 3.2817347053044252, 4.102168381630531, 0.0
11.019445706205323, 11.175645923516102, 4.102168381630531, 4.922602057956638, 0.016623448490761836
11.019445706205323, 11.175645923516102, 4.922602057956638, 5.743035734282744, 0.004600598947588858
11.019445706205323, 11.175645923516102, 5.743035734282744, 6.5634694106088505, 0.007914974488883049
11.019445706205323, 11.175645923516102, 6.5634694106088505, 7.383903086934957, 0.02216666975396215
11.019445706205323, 11.175645923516102, 7.383903086934957, 8.204336763261063, 0.04395621987036159
11.019445706205323, 11.175645923516102, 8.204336763261063, 9.024770439587169, 0.05129653736438875
11.019445706205323, 11.175645923516102, 9.024770439587169, 9.845204115913276, 0.13173280074658336
11.019445706205323, 11.175645923516102, 9.845204115913276, 10.665637792239382, 0.1727630252267743
11.019445706205323, 11.175645923516102, 10.665637792239382, 11.486071468565488, 0.22285037893945464
11.019445706205323, 11.175645923516102, 11.486071468565488, 12.306505144891595, 0.14751840718391876
11.019445706205323, 11.175645923516102, 12.306505144891595, 13.126938821217701, 0.11785767162478432
11.019445706205323, 11.175645923516102, 13.126938821217701, 13.947372497543807, 0.04776557632641357
11.019445706205323, 11.175645923516102, 13.947372497543807, 14.767806173869914, 0.011230219962057388
11.019445706205323, 11.175645923516102, 14.767806173869914, 15.58823985019602, 0.0017234710740674315
11.019445706205323, 11.175645923516102, 15.58823985019602, 16.408673526522126, 0.0
11.175645923516102, 11.331846140826883, 0.0, 0.8204336763261063, 0.0
11.175645923516102, 11.331846140826883, 0.8204336763261063, 1.6408673526522126, 0.0
11.175645923516102, 11.331846140826883, 1.6408673526522126, 2.461301028978319, 0.0
11.175645923516102, 11.331846140826883, 2.461301028978319, 3.2817347053044252, 0.0
11.175645923516102, 11.331846140826883, 3.2817347053044252, 4.102168381630531, 0.0045356087010373514
11.175645923516102, 11.331846140826883, 4.102168381630531, 4.922602057956638, 0.0
11.175645923516102, 11.331846140826883, 4.922602057956638, 5.743035734282744, 0.0
11.175645923516102, 11.331846140826883, 5.743035734282744, 6.5634694106088505, 0.00710737240943306
11.175645923516102, 11.331846140826883, 6.5634694106088505, 7.383903086934957, 0.005286294124766126
11.175645923516102, 11.331846140826883, 7.383903086934957, 8.204336763261063, 0.03364914708300772
11.175645923516102, 11.331846140826883, 8.204336763261063, 9.024770439587169, 0.03913938207110792
11.175645923516102, 11.331846140826883, 9.024770439587169, 9.845204115913276, 0.15081851179703692
11.175645923516102, 11.331846140826883, 9.845204115913276, 10.665637792239382, 0.14778985272930026
11.175645923516102, 11.331846140826883, 10.665637792239382, 11.486071468565488, 0.15996649292027565
11.175645923516102, 11.331846140826883, 11.486071468565488, 12.306505144891595, 0.20161194857245018
11.175645923516102, 11.331846140826883, 12.306505144891595, 13.126938821217701, 0.1514688089003318
11.175645923516102, 11.331846140826883, 13.126938821217701, 13.947372497543807, 0.07961300952622509
11.175645923516102, 11.331846140826883, 13.947372497543807, 14.767806173869914, 0.01713281536821982
11.175645923516102, 11.331846140826883, 14.767806173869914, 15.58823985019602, 0.0018807557968082865
11.175645923516102, 11.331846140826883, 15.58823985019602, 16.408673526522126, 0.0
11.331846140826883, 11.488046358137662, 0.0, 0.8204336763261063, 0.0
11.331846140826883, 11.488046358137662, 0.8204336763261063, 1.6408673526522126, 0.0
11.331846140826883, 11.488046358137662, 1.6408673526522126, 2.461301028978319, 0.0
11.331846140826883, 11.488046358137662, 2.461301028978319, 3.2817347053044252, 0.0
11.331846140826883, 11.488046358137662, 3.2817347053044252, 4.102168381630531, 0.0
11.331846140826883, 11.488046358137662, 4.102168381630531, 4.922602057956638, 0.0
11.331846140826883, 11.488046358137662, 4.922602057956638, 5.743035734282744, 0.0
11.331846140826883, 11.488046358137662, 5.743035734282744, 6.5634694106088505, 0.0
11.331846140826883, 11.488046358137662, 6.5634694106088505, 7.383903086934957, 0.0
11.331846140826883, 11.488046358137662, 7.383903086934957, 8.204336763261063, 0.048792045083707124
11.331846140826883, 11.488046358137662, 8.204336763261063, 9.024770439587169, 0.017702232395064313
11.331846140826883, 11.488046358137662, 9.024770439587169, 9.845204115913276, 0.11774284454068472
11.331846140826883, 11.488046358137662, 9.845204115913276, 10.665637792239382, 0.18542089486124558
11.331846140826883, 11.488046358137662, 10.665637792239382, 11.486071468565488, 0.20411358950562075
11.331846140826883, 11.488046358137662, 11.486071468565488, 12.306505144891595, 0.15274919641556448
11.331846140826883, 11.488046358137662, 12.306505144891595, 13.126938821217701, 0.15543029567075203
11.331846140826883, 11.488046358137662, 13.126938821217701, 13.947372497543807, 0.057718956130446836
11.331846140826883, 11.488046358137662, 13.947372497543807, 14.767806173869914, 0.05998798944569033
11.331846140826883, 11.488046358137662, 14.767806173869914, 15.58823985019602, 0.0
11.331846140826883, 11.488046358137662, 15.58823985019602, 16.408673526522126, 0.0003419559512238239
11.488046358137662, 11.644246575448442, 0.0, 0.8204336763261063, 0.0
11.488046358137662, 11.644246575448442, 0.8204336763261063, 1.6408673526522126, 0.0
11.488046358137662, 11.644246575448442, 1.6408673526522126, 2.461301028978319, 0.0
11.488046358137662, 11.644246575448442, 2.461301028978319, 3.2817347053044252, 0.0
11.488046358137662, 11.644246575448442, 3.2817347053044252, 4.102168381630531, 0.0
11.488046358137662, 11.644246575448442, 4.102168381630531, 4.922602057956638, 0.0
11.488046358137662, 11.644246575448442, 4.922602057956638, 5.743035734282744, 0.0
11.488046358137662, 11.644246575448442, 5.743035734282744, 6.5634694106088505, 0.0
11.488046358137662, 11.644246575448442, 6.5634694106088505, 7.383903086934957, 0.007615946226865337
11.488046358137662, 11.644246575448442, 7.383903086934957, 8.204336763261063, 0.08329354529468115
11.488046358137662, 11.644246575448442, 8.204336763261063, 9.024770439587169, 0.009437515741093971
11.488046358137662, 11.644246575448442, 9.024770439587169, 9.845204115913276, 0.07914974048723868
11.488046358137662, 11.644246575448442, 9.845204115913276, 10.665637792239382, 0.09904941205293527
11.488046358137662, 11.644246575448442, 10.665637792239382, 11.486071468565488, 0.23922453633481172
11.488046358137662, 11.644246575448442, 11.486071468565488, 12.306505144891595, 0.25822422149108215
11.488046358137662, 11.644246575448442, 12.306505144891595, 13.126938821217701, 0.08612850465216403
11.488046358137662, 11.644246575448442, 13.126938821217701, 13.947372497543807, 0.11779546360101188
11.488046358137662, 11.644246575448442, 13.947372497543807, 14.767806173869914, 0.014783977624342828
11.488046358137662, 11.644246575448442, 14.767806173869914, 15.58823985019602, 0.0032937808332182735
11.488046358137662, 11.644246575448442, 15.58823985019602, 16.408673526522126, 0.00200335566055468
11.644246575448442, 11.800446792759223, 0.0, 0.8204336763261063, 0.0
11.644246575448442, 11.800446792759223, 0.8204336763261063, 1.6408673526522126, 0.0
11.644246575448442, 11.800446792759223, 1.6408673526522126, 2.461301028978319, 0.0
11.644246575448442, 11.800446792759223, 2.461301028978319, 3.2817347053044252, 0.0
11.644246575448442, 11.800446792759223, 3.2817347053044252, 4.102168381630531, 0.0
11.644246575448442, 11.800446792759223, 4.102168381630531, 4.922602057956638, 0.0
11.644246575448442, 11.800446792759223, 4.922602057956638, 5.743035734282744, 0.0
11.644246575448442, 11.800446792759223, 5.743035734282744, 6.5634694106088505, 0.0
11.644246575448442, 11.800446792759223, 6.5634694106088505, 7.383903086934957, 0.0027741091917153687
11.644246575448442, 11.800446792759223, 7.383903086934957, 8.204336763261063, 0.0
11.644246575448442, 11.800446792759223, 8.204336763261063, 9.024770439587169, 0.015128730941044102
11.644246575448442, 11.800446792759223, 9.024770439587169, 9.845204115913276, 0.05228637443582853
11.644246575448442, 11.800446792759223, 9.845204115913276, 10.665637792239382, 0.17545062669102274
11.644246575448442, 11.800446792759223, 10.665637792239382, 11.486071468565488, 0.10812672724746285
11.644246575448442, 11.800446792759223, 11.486071468565488, 12.306505144891595, 0.27892299164075585
11.644246575448442, 11.800446792759223, 12.306505144891595, 13.126938821217701, 0.10344570873166543
11.644246575448442, 11.800446792759223, 13.126938821217701, 13.947372497543807, 0.17229199729589806
11.644246575448442, 11.800446792759223, 13.947372497543807, 14.767806173869914, 0.0731010780127094
11.644246575448442, 11.800446792759223, 14.767806173869914, 15.58823985019602, 0.016588936971778535
11.644246575448442, 11.800446792759223, 15.58823985019602, 16.408673526522126, 0.0018827188401192168
11.800446792759223, 11.956647010070002, 0.0, 0.8204336763261063, 0.0
11.800446792759223, 11.956647010070002, 0.8204336763261063, 1.6408673526522126, 0.0
11.800446792759223, 11.956647010070002, 1.6408673526522126, 2.461301028978319, 0.0
11.800446792759223, 11.956647010070002, 2.461301028978319, 3.2817347053044252, 0.0
11.800446792759223, 11.956647010070002, 3.2817347053044252, 4.102168381630531, 0.0
11.800446792759223, 11.956647010070002, 4.102168381630531, 4.922602057956638, 0.0
11.800446792759223, 11.956647010070002, 4.922602057956638, 5.743035734282744, 0.0
11.800446792759223, 11.956647010070002, 5.743035734282744, 6.5634694106088505, 0.07913254737669626
11.800446792759223, 11.956647010070002, 6.5634694106088505, 7.383903086934957, 0.0
11.800446792759223, 11.956647010070002, 7.383903086934957, 8.204336763261063, 0.02573572589620017
11.800446792759223, 11.956647010070002, 8.204336763261063, 9.024770439587169, 0.0
11.800446792759223, 11.956647010070002, 9.024770439587169, 9.845204115913276, 0.1672682298686564
11.800446792759223, 11.956647010070002, 9.845204115913276, 10.665637792239382, 0.09144429871820184
11.800446792759223, 11.956647010070002, 10.665637792239382, 11.486071468565488, 0.22388855395086957
11.800446792759223, 11.956647010070002, 11.486071468565488, 12.306505144891595, 0.16766947293572312
11.800446792759223, 11.956647010070002, 12.306505144891595, 13.126938821217701, 0.09371269158158868
11.800446792759223, 11.956647010070002, 13.126938821217701, 13.947372497543807, 0.04942189909207763
11.800446792759223, 11.956647010070002, 13.947372497543807, 14.767806173869914, 0.02550085577480745
11.800446792759223, 11.956647010070002, 14.767806173869914, 15.58823985019602, 0.07107968504113961
11.800446792759223, 11.956647010070002, 15.58823985019602, 16.408673526522126, 0.005146039764039341
11.956647010070002, 12.112847227380783, 0.0, 0.8204336763261063, 0.0
11.956647010070002, 12.112847227380783, 0.8204336763261063, 1.6408673526522126, 0.0
11.956647010070002, 12.112847227380783, 1.6408673526522126, 2.461301028978319, 0.0
11.956647010070002, 12.112847227380783, 2.461301028978319, 3.2817347053044252, 0.0
11.956647010070002, 12.112847227380783, 3.2817347053044252, 4.102168381630531, 0.0
11.956647010070002, 12.112847227380783, 4.102168381630531, 4.922602057956638, 0.0
11.956647010070002, 12.112847227380783, 4.922602057956638, 5.743035734282744, 0.0
11.956647010070002, 12.112847227380783, 5.743035734282744, 6.5634694106088505, 0.0
11.956647010070002, 12.112847227380783, 6.5634694106088505, 7.383903086934957, 0.0
11.956647010070002, 12.112847227380783, 7.383903086934957, 8.204336763261063, 0.0
11.956647010070002, 12.112847227380783, 8.204336763261063, 9.024770439587169, 0.25646274987037776
11.956647010070002, 12.112847227380783, 9.024770439587169, 9.845204115913276, 0.0
11.956647010070002, 12.112847227380783, 9.845204115913276, 10.665637792239382, 0.0
11.956647010070002, 12.112847227380783, 10.665637792239382, 11.486071468565488, 0.12163179974486295
11.956647010070002, 12.112847227380783, 11.486071468565488, 12.306505144891595, 0.04958948463632947
11.956647010070002, 12.112847227380783, 12.306505144891595, 13.126938821217701, 0.2553654053994559
11.956647010070002, 12.112847227380783, 13.126938821217701, 13.947372497543807, 0.2797841599492216
11.956647010070002, 12.112847227380783, 13.947372497543807, 14.767806173869914, 0.03716640039975234
11.956647010070002, 12.112847227380783, 14.767806173869914, 15.58823985019602, 0.0
11.956647010070002, 12.112847227380783, 15.58823985019602, 16.408673526522126, 0.0
12.112847227380783, 12.269047444691562, 0.0, 0.8204336763261063, 0.0
12.112847227380783, 12.269047444691562, 0.8204336763261063, 1.6408673526522126, 0.0
12.112847227380783, 12.269047444691562, 1.6408673526522126, 2.461301028978319, 0.0
12.112847227380783, 12.269047444691562, 2.461301028978319, 3.2817347053044252, 0.0
12.112847227380783, 12.269047444691562, 3.2817347053044252, 4.102168381630531, 0.0
12.112847227380783, 12.269047444691562, 4.102168381630531, 4.922602057956638, 0.0
12.112847227380783, 12.269047444691562, 4.922602057956638, 5.743035734282744, 0.0
12.112847227380783, 12.269047444691562, 5.743035734282744, 6.5634694106088505, 0.0
12.112847227380783, 12.269047444691562, 6.5634694106088505, 7.383903086934957, 0.0
12.112847227380783, 12.269047444691562, 7.383903086934957, 8.204336763261063, 0.0
12.112847227380783, 12.269047444691562, 8.204336763261063, 9.024770439587169, 0.0
12.112847227380783, 12.269047444691562, 9.024770439587169, 9.845204115913276, 0.0
12.112847227380783, 12.269047444691562, 9.845204115913276, 10.665637792239382, 0.0
12.112847227380783, 12.269047444691562, 10.665637792239382, 11.486071468565488, 0.0
12.112847227380783, 12.269047444691562, 11.486071468565488, 12.306505144891595, 0.0
12.112847227380783, 12.269047444691562, 12.306505144891595, 13.126938821217701, 0.0
12.112847227380783, 12.269047444691562, 13.126938821217701, 13.947372497543807, 1.0
12.112847227380783, 12.269047444691562, 13.947372497543807, 14.767806173869914, 0.0
12.112847227380783, 12.269047444691562, 14.767806173869914, 15.58823985019602, 0.0
12.112847227380783, 12.269047444691562, 15.58823985019602, 16.408673526522126, 0.0
